Date,Open,High,Low,Close,Volume,Change,ma_5,vel_5,ma_20,vel_20,ma_60,vel_60,com_name,com_code,vol_mean_60,vol_std_60,vol_bolin_check,mean_60,std_60,bolin_check,high_246,new_high_check,pump_date,dump_date,pmp_Open,pmp_High,pmp_Low,pmp_Close,pmp_Volume,pmp_Change,pmp_high_246,pmp_ma_5,pmp_vel_5,pmp_ma_20,pmp_vel_20,pmp_ma_60,pmp_vel_60,dump_period,구독자_요청_종목
2020-09-01,694,828,694,725,10083737,4.76878612716763,681.8,18.399999999999977,669.0,1.8500000000000227,662.5,0.5,위지트,036090,426012.06666666665,561060.4886111773,True,662.5,33.19153455477,True,1055.0,False,2020-09-14,2020-09-01,824.0,835.0,819.0,829.0,528701.0,1.221001221001221,1045.0,811.8,13.399999999999975,711.6,6.9500000000000455,683.4,3.4833333333333485,13,True
2020-11-18,780,991,774,991,64074860,29.882044560943644,813.4,46.19999999999993,737.95,14.5,732.4666666666667,6.100000000000023,위지트,036090,1445898.3,3810081.1192131583,True,732.4666666666667,60.39796457077591,True,1030.0,False,2020-11-19,2020-11-18,1090.0,1285.0,1085.0,1285.0,135513245.0,29.667003027245208,1030.0,914.6,101.20000000000005,766.5,28.549999999999955,743.4166666666666,10.949999999999932,1,True
2020-11-19,1090,1285,1085,1285,135513245,29.667003027245208,914.6,101.20000000000005,766.5,28.549999999999955,743.4166666666666,10.949999999999932,위지트,036090,2507563.9166666665,8934885.156275606,True,743.4166666666666,92.27929081935574,True,1030.0,True,2020-11-25,2020-11-19,1330.0,1500.0,1290.0,1355.0,78922676.0,6.692913385826772,1525.0,1266.0,72.79999999999995,879.9,33.25,784.4666666666667,11.616666666666674,6,True
2020-11-24,1310,1525,1195,1270,191034745,4.098360655737705,1193.2,101.40000000000008,846.65,29.299999999999955,772.85,10.06666666666672,위지트,036090,6395735.55,21053495.72783855,True,772.85,138.46101146140109,True,1390.0,True,2020-12-18,2020-11-24,1490.0,1680.0,1460.0,1550.0,116253097.0,7.638888888888889,1620.0,1305.0,92.0,1256.5,17.5,921.15,13.5,24,True
2021-02-16,1840,2275,1790,2190,200362251,19.021739130434785,1827.0,162.0,1486.75,33.25,1424.9333333333334,23.783333333333303,위지트,036090,37272082.31666667,49690671.34036844,True,1424.9333333333334,242.51002891487548,True,2285.0,False,2021-02-18,2021-02-16,2370.0,2740.0,2340.0,2445.0,182262148.0,11.643835616438356,2525.0,2085.0,111.0,1578.5,52.5,1464.25,19.333333333333258,2,True
2021-10-21,1395,1740,1370,1740,111748820,29.850746268656717,1402.0,109.0,1216.0,25.5,1264.75,6.416666666666743,위지트,036090,2272695.216666667,3950085.596911939,True,1264.75,104.2504521796487,True,2740.0,False,2021-11-08,2021-10-21,1550.0,1795.0,1550.0,1795.0,96378836.0,16.938110749185668,2740.0,1638.0,28.0,1501.25,32.25,1318.75,8.0,18,True
2021-10-22,1700,1730,1650,1700,48840211,-2.2988505747126435,1483.0,81.0,1239.75,23.75,1270.6666666666667,5.916666666666743,위지트,036090,4071130.816666667,14676790.274829391,True,1270.6666666666667,118.04360967587756,True,2740.0,False,2021-11-08,2021-10-22,1550.0,1795.0,1550.0,1795.0,96378836.0,16.938110749185668,2740.0,1638.0,28.0,1501.25,32.25,1318.75,8.0,17,True
2021-10-29,1505,1755,1490,1645,108985358,10.033444816053512,1594.0,-11.0,1347.75,26.5,1286.9166666666667,4.5,위지트,036090,5221320.3,15908050.425222158,True,1286.9166666666667,145.85833522566497,True,2740.0,False,2021-11-08,2021-10-29,1550.0,1795.0,1550.0,1795.0,96378836.0,16.938110749185668,2740.0,1638.0,28.0,1501.25,32.25,1318.75,8.0,10,True
2023-02-16,796,932,793,824,35195906,11.05121293800539,766.2,6.800000000000068,773.35,4.149999999999977,723.4,1.6166666666666742,위지트,036090,1294265.2833333334,2834170.645335425,True,723.4,49.4848718536763,True,1450.0,False,2023-11-13,2023-02-16,990.0,1064.0,934.0,949.0,107082695.0,4.285714285714286,1031.0,855.0,39.60000000000002,751.55,16.449999999999932,698.1833333333333,3.4666666666665837,270,True
2023-05-30,750,855,746,799,9971779,7.537012113055182,759.2,9.600000000000025,745.4,2.8500000000000227,758.6,0.466666666666697,위지트,036090,670314.5166666667,727097.9911143064,True,758.6,29.183347933572133,True,1225.0,False,2023-06-21,2023-05-30,829.0,875.0,818.0,859.0,3497012.0,5.269607843137255,1225.0,823.6,11.399999999999975,791.9,5.399999999999977,774.9,2.0166666666666515,22,True
2023-06-02,785,855,782,782,7522381,-1.7587939698492463,781.0,6.600000000000023,750.75,1.25,759.9333333333333,0.4666666666665833,위지트,036090,842393.6833333333,1402859.2941564026,True,759.9333333333333,29.87366998200663,True,1225.0,False,2023-06-21,2023-06-02,829.0,875.0,818.0,859.0,3497012.0,5.269607843137255,1225.0,823.6,11.399999999999975,791.9,5.399999999999977,774.9,2.0166666666666515,19,True
2023-06-22,942,1031,861,869,24965181,1.1641443538998837,834.6,11.0,797.8,5.899999999999977,776.45,1.5500000000000682,위지트,036090,928561.5833333334,1662232.5646585473,True,776.45,32.90120032844591,True,1225.0,False,2024-01-11,2023-06-22,947.0,1056.0,912.0,1056.0,79915155.0,29.88999938964844,1064.0,861.4,52.19999999999993,821.1,10.450000000000044,819.4666666666667,7.2666666666666515,203,True
2023-07-14,900,982,856,856,12589422,3.3816425120772946,827.0,8.399999999999977,846.1,2.1499999999999773,792.65,0.6833333333332803,위지트,036090,1381736.7,3490636.438006536,True,792.65,47.09450469941234,True,1225.0,False,2024-01-11,2023-07-14,947.0,1056.0,912.0,1056.0,79915155.0,29.88999938964844,1064.0,861.4,52.19999999999993,821.1,10.450000000000044,819.4666666666667,7.2666666666666515,181,True
2023-10-24,750,867,737,867,61755174,29.985007496251875,672.0,48.79999999999996,641.4,9.100000000000025,685.15,1.9333333333332805,위지트,036090,586458.2833333333,739185.4341731966,True,685.15,50.3270069358453,True,1031.0,False,2023-11-09,2023-10-24,749.0,960.0,740.0,920.0,109050843.0,24.49255751014885,1031.0,777.6,32.39999999999998,721.05,14.199999999999932,691.8833333333333,3.283333333333303,16,True
2023-10-25,885,920,808,864,58287577,-0.3460207612456747,719.2,47.200000000000045,650.4,9.0,687.6333333333333,2.4833333333333485,위지트,036090,1593115.683333333,7932400.589315894,True,687.6333333333333,55.25931677461684,True,1031.0,False,2023-11-09,2023-10-25,749.0,960.0,740.0,920.0,109050843.0,24.49255751014885,1031.0,777.6,32.39999999999998,721.05,14.199999999999932,691.8833333333333,3.283333333333303,15,True
2023-10-26,865,936,764,772,60446607,-10.648148148148149,752.8,33.59999999999991,655.65,5.25,689.3333333333334,1.7000000000000457,위지트,036090,2549688.183333333,10791809.520128906,True,689.3333333333334,56.26742040356941,True,1031.0,False,2023-11-13,2023-10-26,990.0,1064.0,934.0,949.0,107082695.0,4.285714285714286,1031.0,855.0,39.60000000000002,751.55,16.449999999999932,698.1833333333333,3.4666666666665837,18,True
2023-11-09,749,960,740,920,109050843,24.49255751014885,777.6,32.39999999999998,721.05,14.199999999999932,691.8833333333333,3.283333333333303,위지트,036090,4359062.433333334,13195840.09593624,True,691.8833333333333,62.73000840749357,True,1031.0,False,2024-01-11,2023-11-09,947.0,1056.0,912.0,1056.0,79915155.0,29.88999938964844,1064.0,861.4,52.19999999999993,821.1,10.450000000000044,819.4666666666667,7.2666666666666515,63,True
2023-11-10,950,1010,900,910,75509066,-1.0869565217391304,815.4,37.79999999999996,735.1,14.050000000000068,694.7166666666667,2.8333333333333712,위지트,036090,6168548.2,18876297.659082584,True,694.7166666666667,68.5127952089723,True,1031.0,False,2024-01-11,2023-11-10,947.0,1056.0,912.0,1056.0,79915155.0,29.88999938964844,1064.0,861.4,52.19999999999993,821.1,10.450000000000044,819.4666666666667,7.2666666666666515,62,True
2023-11-13,990,1064,934,949,107082695,4.285714285714286,855.0,39.60000000000002,751.55,16.449999999999932,698.1833333333333,3.4666666666665837,위지트,036090,7410215.2,20875557.40249619,True,698.1833333333333,75.77206937372817,True,1031.0,True,No pumping date,2023-11-13,,,,,,,,,,,,,,No pumping date,True
2024-02-15,891,1048,870,958,59166980,13.109999656677246,854.4,33.39999999999998,815.25,6.899999999999977,836.9166666666666,0.283333333333303,위지트,036090,6475463.5,13738799.620279009,True,836.9166666666666,54.046838339211234,True,1064.0,False,No pumping date,2024-02-15,,,,,,,,,,,,,,No pumping date,True
2024-03-05,995,1124,956,1006,61410418,7.820000171661377,928.4,31.0,874.5,11.399999999999975,843.1666666666666,0.8666666666666742,위지트,036090,7389180.183333334,15243612.461873991,True,843.1666666666666,59.49481295342578,True,1064.0,True,No pumping date,2024-03-05,,,,,,,,,,,,,,No pumping date,True
2024-07-29,710,898,708,864,49255138,21.861777150916783,737.8,29.59999999999991,714.35,7.300000000000068,733.5,1.5,위지트,036090,604557.9333333333,526155.5334774711,True,733.5,31.24072743790057,True,1124.0,False,No pumping date,2024-07-29,,,,,,,,,,,,,,No pumping date,True
2024-10-02,834,839,751,765,32985361,8.819345661450924,710.8,17.59999999999991,673.75,4.5,697.45,1.0666666666667195,위지트,036090,2237384.583333333,6700135.080321126,True,697.45,38.30848248769853,True,1124.0,False,No pumping date,2024-10-02,,,,,,,,,,,,,,No pumping date,True
2024-11-11,794,880,790,830,34259382,10.079575596816976,764.6,21.200000000000045,729.1,6.899999999999977,700.8833333333333,2.5499999999999545,위지트,036090,2336408.2666666666,5105363.594140977,True,700.8833333333333,34.93727632254664,True,1124.0,False,No pumping date,2024-11-11,,,,,,,,,,,,,,No pumping date,True
2020-05-14,5812,7101,5660,6545,1114513,16.149068322981368,5398.4,395.1999999999998,4655.7,132.19999999999982,4226.333333333333,21.89999999999964,그린플러스,186230,102028.53333333334,129226.34720526576,True,4226.333333333333,723.0854010247723,True,7631.0,False,2020-05-22,2020-05-14,6974.0,7278.0,6924.0,7126.0,502582.0,2.5471290833213414,7631.0,6928.8,151.60000000000036,5430.25,135.44999999999982,4416.8,42.71666666666715,8,True
2020-05-15,6772,7328,6292,6368,1606699,-2.704354469060352,5736.0,337.6000000000004,4790.9,135.19999999999982,4246.966666666666,20.63333333333321,그린플러스,186230,120131.65,183436.9074441458,True,4246.966666666666,765.7153068036845,True,7631.0,False,2020-06-01,2020-05-15,7378.0,7528.0,7226.0,7429.0,273130.0,2.440706012134584,7631.0,7272.4,65.59999999999945,6256.65,144.04999999999927,4689.583333333333,48.01666666666642,17,True
