회사명,항목,외인순매,기관순매,개인순매,개반순매,법인순매,외기개반,종가
나무가,골크_중장,0,10,0,10,10,6,10
나무가,우상향_5,10,0,10,0,10,3,10
나무가,우상향_20,0,10,10,0,10,3,10
나무가,우상향_60,0,20,0,20,20,13,20
나무가,합계,20,60,50,50,90,43,100
오리엔트바이오,골크_일단,0,0,10,0,0,0,10
오리엔트바이오,골크_일중,10,0,0,10,0,6,10
오리엔트바이오,골크_일장,10,0,0,10,0,6,10
오리엔트바이오,골크_단중,10,0,0,10,10,6,10
오리엔트바이오,골크_단장,10,10,0,10,0,10,10
오리엔트바이오,골크_중장,10,10,0,10,0,10,10
오리엔트바이오,우상향_5,10,0,10,0,0,3,10
오리엔트바이오,우상향_20,10,0,0,10,10,6,10
오리엔트바이오,우상향_60,20,20,0,20,0,20,20
오리엔트바이오,합계,90,40,20,80,20,70,100
제닉,골크_일단,0,0,10,0,10,0,10
제닉,골크_일중,0,0,10,0,10,0,10
제닉,골크_일장,0,0,10,0,10,0,10
제닉,골크_단중,10,0,10,0,10,3,10
제닉,골크_단장,0,10,0,10,10,6,10
제닉,골크_중장,0,10,0,10,10,6,10
제닉,우상향_5,10,0,10,0,10,3,10
제닉,우상향_20,0,0,10,0,10,0,10
제닉,우상향_60,0,20,0,20,20,13,20
제닉,합계,20,40,60,40,100,33,100
삼영전자,골크_일단,10,10,0,10,0,10,10
삼영전자,골크_일중,10,10,0,10,0,10,10
삼영전자,골크_일장,10,10,0,10,0,10,10
삼영전자,골크_단중,10,10,0,10,0,10,10
삼영전자,골크_단장,0,10,0,10,0,6,10
삼영전자,골크_중장,0,10,0,10,10,6,10
삼영전자,우상향_5,10,10,0,10,0,10,10
삼영전자,우상향_20,10,10,0,10,0,10,10
삼영전자,우상향_60,20,20,0,20,20,20,20
삼영전자,합계,80,100,0,100,30,93,100
해성산업,골크_일단,0,10,0,10,10,6,10
해성산업,골크_일중,0,10,0,10,10,6,10
해성산업,골크_일장,0,0,10,0,10,0,10
해성산업,골크_단중,0,10,0,10,10,6,10
해성산업,골크_단장,0,0,10,0,10,0,10
해성산업,골크_중장,0,0,10,0,10,0,10
해성산업,우상향_5,0,10,10,0,10,3,10
해성산업,우상향_20,0,10,10,0,10,3,10
해성산업,우상향_60,0,0,20,0,20,0,20
해성산업,합계,0,50,70,30,100,26,100
비츠로테크,골크_일단,0,10,10,0,0,3,10
비츠로테크,골크_일중,10,10,0,10,0,10,10
비츠로테크,골크_일장,10,10,0,10,10,10,10
비츠로테크,골크_단중,10,10,0,10,0,10,10
비츠로테크,골크_단장,10,10,0,10,10,10,10
비츠로테크,골크_중장,10,0,0,10,10,6,10
비츠로테크,우상향_5,10,10,0,10,0,10,10
비츠로테크,우상향_20,10,10,0,10,10,10,10
비츠로테크,우상향_60,20,20,0,20,20,20,20
비츠로테크,합계,90,90,10,90,60,90,100
콘텐트리중앙,골크_일단,0,0,10,0,10,0,10
콘텐트리중앙,골크_일중,0,0,10,0,0,0,10
콘텐트리중앙,골크_일장,0,0,10,0,0,0,10
콘텐트리중앙,골크_단중,0,0,10,0,0,0,10
콘텐트리중앙,골크_단장,0,0,10,0,0,0,10
콘텐트리중앙,골크_중장,10,0,0,10,10,6,10
콘텐트리중앙,우상향_5,0,0,10,0,0,0,10
콘텐트리중앙,우상향_20,0,0,10,0,0,0,10
콘텐트리중앙,우상향_60,20,0,20,0,0,6,20
콘텐트리중앙,합계,30,0,90,10,20,13,100
랩지노믹스,골크_일단,10,10,0,10,10,10,10
랩지노믹스,골크_일중,0,0,10,0,0,0,10
랩지노믹스,골크_일장,0,0,10,0,0,0,10
랩지노믹스,골크_단중,0,0,10,0,0,0,10
랩지노믹스,골크_단장,0,0,10,0,0,0,10
랩지노믹스,골크_중장,0,0,10,0,10,0,10
랩지노믹스,우상향_5,0,10,0,10,10,6,10
랩지노믹스,우상향_20,0,0,10,0,0,0,10
랩지노믹스,우상향_60,20,0,0,20,0,13,20
랩지노믹스,합계,30,20,60,40,30,30,100
이월드,골크_일단,0,0,10,0,0,0,10
이월드,골크_일중,0,0,10,0,0,0,10
이월드,골크_일장,0,10,10,0,0,3,10
이월드,골크_단중,0,10,10,0,0,3,10
이월드,골크_단장,0,10,10,0,0,3,10
이월드,골크_중장,10,10,0,10,0,10,10
이월드,우상향_5,0,0,10,0,0,0,10
이월드,우상향_20,0,0,10,0,0,0,10
이월드,우상향_60,20,20,0,20,0,20,20
이월드,합계,30,60,70,30,0,40,100
쇼박스,골크_일단,10,0,0,10,0,6,10
쇼박스,골크_일중,10,0,10,0,10,3,10
쇼박스,골크_일장,0,0,10,0,10,0,10
쇼박스,골크_단중,10,0,10,0,10,3,10
쇼박스,골크_단장,0,0,10,0,10,0,10
쇼박스,골크_중장,0,0,10,0,10,0,10
쇼박스,우상향_5,0,0,10,0,0,0,10
쇼박스,우상향_20,10,0,10,0,10,3,10
쇼박스,우상향_60,0,0,20,0,20,0,20
쇼박스,합계,40,0,90,10,80,16,100
에코아이,골크_일단,10,0,10,0,10,3,10
에코아이,골크_일중,0,0,10,0,0,0,10
에코아이,골크_일장,0,0,10,0,0,0,10
에코아이,골크_단중,0,0,10,0,0,0,10
에코아이,골크_단장,0,0,10,0,0,0,10
에코아이,골크_중장,0,0,10,0,0,0,10
에코아이,우상향_5,10,0,10,0,0,3,10
에코아이,우상향_20,0,0,10,0,0,0,10
에코아이,우상향_60,0,0,20,0,0,0,20
에코아이,합계,20,0,100,0,10,6,100
제넥신,골크_일단,0,10,10,0,10,3,10
제넥신,골크_일중,10,10,10,0,0,6,10
제넥신,골크_일장,0,0,10,0,0,0,10
제넥신,골크_단중,10,10,0,10,0,10,10
제넥신,골크_단장,10,0,10,0,0,3,10
제넥신,골크_중장,0,0,10,0,0,0,10
제넥신,우상향_5,0,0,10,0,10,0,10
제넥신,우상향_20,10,10,10,0,0,6,10
제넥신,우상향_60,0,0,20,0,0,0,20
제넥신,합계,40,40,90,10,20,30,100
와이팜,골크_일단,10,0,10,0,0,3,10
와이팜,골크_일중,10,0,10,0,0,3,10
와이팜,골크_일장,10,0,10,0,0,3,10
와이팜,골크_단중,10,0,10,0,0,3,10
와이팜,골크_단장,10,0,10,0,0,3,10
와이팜,골크_중장,10,0,10,0,0,3,10
와이팜,우상향_5,10,0,10,0,0,3,10
와이팜,우상향_20,10,0,10,0,0,3,10
와이팜,우상향_60,20,0,20,0,0,6,20
와이팜,합계,100,0,100,0,0,33,100
파이버프로,골크_일단,0,10,10,0,10,3,10
파이버프로,골크_일중,0,10,0,10,10,6,10
파이버프로,골크_일장,0,0,0,10,10,3,10
파이버프로,골크_단중,10,10,0,10,10,10,10
파이버프로,골크_단장,10,0,0,10,10,6,10
파이버프로,골크_중장,0,0,0,10,10,3,10
파이버프로,우상향_5,10,10,0,10,0,10,10
파이버프로,우상향_20,0,10,0,10,10,6,10
파이버프로,우상향_60,20,20,0,20,20,20,20
파이버프로,합계,50,70,10,90,90,70,100
AP위성,골크_일단,0,0,10,0,0,0,10
AP위성,골크_일중,0,10,10,0,10,3,10
AP위성,골크_일장,0,0,10,0,0,0,10
AP위성,골크_단중,0,10,10,0,10,3,10
AP위성,골크_단장,0,0,10,0,0,0,10
AP위성,골크_중장,10,0,10,0,0,3,10
AP위성,우상향_5,0,10,10,0,10,3,10
AP위성,우상향_20,0,10,10,0,10,3,10
AP위성,우상향_60,0,0,20,0,20,0,20
AP위성,합계,10,40,100,0,60,16,100
에스와이,골크_일단,0,10,10,0,0,3,10
에스와이,골크_일중,0,0,10,0,0,0,10
에스와이,골크_일장,0,0,10,0,0,0,10
에스와이,골크_단중,0,0,10,0,0,0,10
에스와이,골크_단장,0,0,10,0,0,0,10
에스와이,골크_중장,0,0,10,0,0,0,10
에스와이,우상향_5,0,0,10,0,0,0,10
에스와이,우상향_20,0,0,10,0,0,0,10
에스와이,우상향_60,0,0,20,0,0,0,20
에스와이,합계,0,10,100,0,0,3,100
브랜드엑스코퍼레이션,골크_일단,0,0,10,0,10,0,10
브랜드엑스코퍼레이션,골크_일중,10,0,10,0,10,3,10
브랜드엑스코퍼레이션,골크_일장,0,0,10,0,10,0,10
브랜드엑스코퍼레이션,골크_단중,10,0,10,0,10,3,10
브랜드엑스코퍼레이션,골크_단장,10,0,10,0,10,3,10
브랜드엑스코퍼레이션,골크_중장,0,10,0,10,10,6,10
브랜드엑스코퍼레이션,우상향_5,0,0,10,0,10,0,10
브랜드엑스코퍼레이션,우상향_20,10,0,10,0,10,3,10
브랜드엑스코퍼레이션,우상향_60,20,0,0,20,20,13,20
브랜드엑스코퍼레이션,합계,60,10,70,30,100,33,100
미래컴퍼니,골크_일단,0,0,10,0,0,0,10
미래컴퍼니,골크_일중,0,10,10,0,0,3,10
미래컴퍼니,골크_일장,0,10,10,0,0,3,10
미래컴퍼니,골크_단중,0,10,10,0,0,3,10
미래컴퍼니,골크_단장,0,10,0,10,0,6,10
미래컴퍼니,골크_중장,10,10,0,10,10,10,10
미래컴퍼니,우상향_5,0,10,10,0,0,3,10
미래컴퍼니,우상향_20,0,10,10,0,0,3,10
미래컴퍼니,우상향_60,0,20,20,0,0,6,20
미래컴퍼니,합계,10,90,80,20,10,40,100
모나용평,골크_일단,0,0,10,0,0,0,10
모나용평,골크_일중,0,0,10,0,0,0,10
모나용평,골크_일장,0,0,10,0,0,0,10
모나용평,골크_단중,0,0,10,0,0,0,10
모나용평,골크_단장,0,0,10,0,0,0,10
모나용평,골크_중장,0,0,10,0,10,0,10
모나용평,우상향_5,0,0,10,0,0,0,10
모나용평,우상향_20,0,0,10,0,0,0,10
모나용평,우상향_60,0,0,20,0,0,0,20
모나용평,합계,0,0,100,0,10,0,100
현대차증권,골크_일단,0,0,10,0,0,0,10
현대차증권,골크_일중,0,0,10,0,0,0,10
현대차증권,골크_일장,0,0,10,0,10,0,10
현대차증권,골크_단중,0,0,10,0,0,0,10
현대차증권,골크_단장,0,0,10,0,10,0,10
현대차증권,골크_중장,0,0,10,0,10,0,10
현대차증권,우상향_5,0,10,10,0,0,3,10
현대차증권,우상향_20,0,0,10,0,10,0,10
현대차증권,우상향_60,0,0,20,0,20,0,20
현대차증권,합계,0,10,100,0,60,3,100
동성케미컬,골크_일단,0,0,10,0,0,0,10
동성케미컬,골크_일중,0,0,10,0,0,0,10
동성케미컬,골크_일장,0,0,10,0,10,0,10
동성케미컬,골크_단중,0,0,10,0,0,0,10
동성케미컬,골크_단장,0,0,10,0,10,0,10
동성케미컬,골크_중장,0,0,10,0,10,0,10
동성케미컬,우상향_5,0,0,10,0,0,0,10
동성케미컬,우상향_20,0,0,10,0,10,0,10
동성케미컬,우상향_60,0,0,20,0,20,0,20
동성케미컬,합계,0,0,100,0,60,0,100
디지털대성,골크_일단,0,10,0,10,10,6,10
디지털대성,골크_일중,0,10,0,10,10,6,10
디지털대성,골크_일장,0,0,0,10,10,3,10
디지털대성,골크_단중,0,10,0,10,10,6,10
디지털대성,골크_단장,0,0,0,10,10,3,10
디지털대성,골크_중장,0,0,10,0,10,0,10
디지털대성,우상향_5,0,10,0,10,10,6,10
디지털대성,우상향_20,0,10,0,10,10,6,10
디지털대성,우상향_60,20,0,0,20,20,13,20
디지털대성,합계,20,50,10,90,100,53,100
코람코더원리츠,골크_일단,10,10,0,10,0,10,10
코람코더원리츠,골크_일중,10,10,0,10,10,10,10
코람코더원리츠,골크_일장,10,10,0,10,10,10,10
코람코더원리츠,골크_단중,10,10,0,10,10,10,10
코람코더원리츠,골크_단장,10,10,0,10,10,10,10
코람코더원리츠,골크_중장,0,0,10,0,10,0,10
코람코더원리츠,우상향_5,10,10,0,10,0,10,10
코람코더원리츠,우상향_20,10,10,0,10,10,10,10
코람코더원리츠,우상향_60,20,0,20,0,0,6,20
코람코더원리츠,합계,90,70,30,70,60,76,100
한국정보인증,골크_일단,10,10,0,10,0,10,10
한국정보인증,골크_일중,10,10,0,10,10,10,10
한국정보인증,골크_일장,10,10,0,10,0,10,10
한국정보인증,골크_단중,10,10,0,10,10,10,10
한국정보인증,골크_단장,10,10,0,10,0,10,10
한국정보인증,골크_중장,0,10,0,10,0,6,10
한국정보인증,우상향_5,10,10,0,10,10,10,10
한국정보인증,우상향_20,10,0,10,0,10,3,10
한국정보인증,우상향_60,20,20,0,20,0,20,20
한국정보인증,합계,90,90,10,90,40,90,100
풍원정밀,골크_일단,10,10,0,10,10,10,10
풍원정밀,골크_일중,10,10,0,10,10,10,10
풍원정밀,골크_일장,10,10,0,10,0,10,10
풍원정밀,골크_단중,10,10,0,10,0,10,10
풍원정밀,골크_단장,10,0,0,10,0,6,10
풍원정밀,골크_중장,10,0,0,10,0,6,10
풍원정밀,우상향_5,10,10,0,10,10,10,10
풍원정밀,우상향_20,10,10,0,10,0,10,10
풍원정밀,우상향_60,20,0,0,20,20,13,20
풍원정밀,합계,100,60,0,100,50,86,100
현대비앤지스틸,골크_일단,0,0,10,0,10,0,10
현대비앤지스틸,골크_일중,10,0,0,10,10,6,10
현대비앤지스틸,골크_일장,10,0,0,10,10,6,10
현대비앤지스틸,골크_단중,10,10,0,10,10,10,10
현대비앤지스틸,골크_단장,10,0,0,10,10,6,10
현대비앤지스틸,골크_중장,10,0,0,10,10,6,10
현대비앤지스틸,우상향_5,0,0,10,0,10,0,10
현대비앤지스틸,우상향_20,10,0,0,10,10,6,10
현대비앤지스틸,우상향_60,20,0,20,0,20,6,20
현대비앤지스틸,합계,80,10,40,60,100,50,100
쓰리빌리언,골크_일단,10,0,10,0,10,3,10
쓰리빌리언,골크_일중,10,0,10,0,0,3,10
쓰리빌리언,골크_일장,0,0,0,0,0,0,0
쓰리빌리언,골크_단중,10,0,10,0,0,3,10
쓰리빌리언,골크_단장,0,0,0,0,0,0,0
쓰리빌리언,골크_중장,0,0,0,0,0,0,0
쓰리빌리언,우상향_5,10,0,10,0,0,3,10
쓰리빌리언,우상향_20,10,0,10,0,0,3,10
쓰리빌리언,우상향_60,0,0,0,0,0,0,0
쓰리빌리언,합계,50,0,50,0,10,16,50
신한서부티엔디리츠,골크_일단,0,10,0,10,10,6,10
신한서부티엔디리츠,골크_일중,0,10,0,10,0,6,10
신한서부티엔디리츠,골크_일장,0,10,0,10,0,6,10
신한서부티엔디리츠,골크_단중,10,10,0,10,0,10,10
신한서부티엔디리츠,골크_단장,0,10,0,10,0,6,10
신한서부티엔디리츠,골크_중장,0,10,0,10,0,6,10
신한서부티엔디리츠,우상향_5,10,10,0,10,0,10,10
신한서부티엔디리츠,우상향_20,0,10,0,10,10,6,10
신한서부티엔디리츠,우상향_60,0,20,0,20,0,13,20
신한서부티엔디리츠,합계,20,100,0,100,20,73,100
티엘비,골크_일단,0,10,10,0,10,3,10
티엘비,골크_일중,0,0,10,0,10,0,10
티엘비,골크_일장,10,0,0,10,10,6,10
티엘비,골크_단중,10,0,10,0,10,3,10
티엘비,골크_단장,10,0,0,10,10,6,10
티엘비,골크_중장,10,0,0,10,10,6,10
티엘비,우상향_5,0,10,10,0,10,3,10
티엘비,우상향_20,10,0,10,0,10,3,10
티엘비,우상향_60,20,0,0,20,20,13,20
티엘비,합계,70,20,50,50,100,46,100
신세계 I&C,골크_일단,0,10,10,0,0,3,10
신세계 I&C,골크_일중,0,0,10,0,0,0,10
신세계 I&C,골크_일장,0,0,10,0,0,0,10
신세계 I&C,골크_단중,0,0,10,0,0,0,10
신세계 I&C,골크_단장,0,0,10,0,0,0,10
신세계 I&C,골크_중장,0,0,10,0,0,0,10
신세계 I&C,우상향_5,10,0,10,0,0,3,10
신세계 I&C,우상향_20,10,0,10,0,0,3,10
신세계 I&C,우상향_60,0,0,20,0,0,0,20
신세계 I&C,합계,20,10,100,0,0,10,100
신흥에스이씨,골크_일단,0,0,10,0,10,0,10
신흥에스이씨,골크_일중,0,0,10,0,10,0,10
신흥에스이씨,골크_일장,0,0,10,0,10,0,10
신흥에스이씨,골크_단중,0,0,10,0,10,0,10
신흥에스이씨,골크_단장,0,0,10,0,10,0,10
신흥에스이씨,골크_중장,10,0,10,0,10,3,10
신흥에스이씨,우상향_5,0,0,10,0,10,0,10
신흥에스이씨,우상향_20,0,0,10,0,10,0,10
신흥에스이씨,우상향_60,20,0,20,0,0,6,20
신흥에스이씨,합계,30,0,100,0,80,10,100
한미글로벌,골크_일단,0,10,0,10,10,6,10
한미글로벌,골크_일중,0,10,0,10,10,6,10
한미글로벌,골크_일장,0,10,0,10,10,6,10
한미글로벌,골크_단중,0,10,0,10,10,6,10
한미글로벌,골크_단장,10,10,0,10,10,10,10
한미글로벌,골크_중장,10,10,0,10,0,10,10
한미글로벌,우상향_5,0,10,0,10,10,6,10
한미글로벌,우상향_20,0,10,0,10,10,6,10
한미글로벌,우상향_60,0,20,0,20,20,13,20
한미글로벌,합계,20,100,0,100,90,73,100
덕산하이메탈,골크_일단,0,0,10,0,10,0,10
덕산하이메탈,골크_일중,0,0,10,0,10,0,10
덕산하이메탈,골크_일장,10,0,0,10,10,6,10
덕산하이메탈,골크_단중,10,0,10,0,10,3,10
덕산하이메탈,골크_단장,10,0,0,10,10,6,10
덕산하이메탈,골크_중장,10,0,0,10,10,6,10
덕산하이메탈,우상향_5,0,0,10,0,10,0,10
덕산하이메탈,우상향_20,10,0,10,0,10,3,10
덕산하이메탈,우상향_60,20,0,0,20,20,13,20
덕산하이메탈,합계,70,0,50,50,100,40,100
멀티캠퍼스,골크_일단,10,10,0,10,10,10,10
멀티캠퍼스,골크_일중,10,10,0,10,10,10,10
멀티캠퍼스,골크_일장,10,0,0,10,10,6,10
멀티캠퍼스,골크_단중,10,10,0,10,10,10,10
멀티캠퍼스,골크_단장,10,0,0,10,10,6,10
멀티캠퍼스,골크_중장,10,0,0,10,10,6,10
멀티캠퍼스,우상향_5,0,10,0,10,10,6,10
멀티캠퍼스,우상향_20,10,10,0,10,10,10,10
멀티캠퍼스,우상향_60,20,0,0,20,20,13,20
멀티캠퍼스,합계,90,50,0,100,100,80,100
모두투어,골크_일단,0,0,10,0,10,0,10
모두투어,골크_일중,0,10,10,0,0,3,10
모두투어,골크_일장,0,10,0,10,0,6,10
모두투어,골크_단중,0,10,10,0,0,3,10
모두투어,골크_단장,10,10,0,10,0,10,10
모두투어,골크_중장,10,10,0,10,0,10,10
모두투어,우상향_5,0,10,10,0,10,3,10
모두투어,우상향_20,0,10,10,0,0,3,10
모두투어,우상향_60,20,20,20,0,0,13,20
모두투어,합계,40,90,70,30,20,53,100
엠에스오토텍,골크_일단,10,0,0,10,10,6,10
엠에스오토텍,골크_일중,0,0,10,0,0,0,10
엠에스오토텍,골크_일장,10,0,0,10,10,6,10
엠에스오토텍,골크_단중,0,0,10,0,0,0,10
엠에스오토텍,골크_단장,10,0,0,10,10,6,10
엠에스오토텍,골크_중장,10,0,0,10,10,6,10
엠에스오토텍,우상향_5,0,0,10,0,10,0,10
엠에스오토텍,우상향_20,0,0,10,0,0,0,10
엠에스오토텍,우상향_60,20,0,0,20,20,13,20
엠에스오토텍,합계,60,0,40,60,70,40,100
엠케이전자,골크_일단,0,0,10,0,10,0,10
엠케이전자,골크_일중,10,10,0,10,10,10,10
엠케이전자,골크_일장,10,0,0,10,10,6,10
엠케이전자,골크_단중,10,10,0,10,10,10,10
엠케이전자,골크_단장,10,0,0,10,10,6,10
엠케이전자,골크_중장,10,0,0,10,10,6,10
엠케이전자,우상향_5,0,0,10,0,10,0,10
엠케이전자,우상향_20,10,10,0,10,10,10,10
엠케이전자,우상향_60,20,0,0,20,20,13,20
엠케이전자,합계,80,30,20,80,100,63,100
에이블씨엔씨,골크_일단,0,0,10,0,10,0,10
에이블씨엔씨,골크_일중,0,0,10,0,10,0,10
에이블씨엔씨,골크_일장,0,0,10,0,10,0,10
에이블씨엔씨,골크_단중,0,0,10,0,10,0,10
에이블씨엔씨,골크_단장,0,0,10,0,10,0,10
에이블씨엔씨,골크_중장,10,0,0,10,10,6,10
에이블씨엔씨,우상향_5,0,0,10,0,10,0,10
에이블씨엔씨,우상향_20,0,0,10,0,10,0,10
에이블씨엔씨,우상향_60,0,0,20,0,20,0,20
에이블씨엔씨,합계,10,0,90,10,100,6,100
LG헬로비전,골크_일단,0,10,10,0,10,3,10
LG헬로비전,골크_일중,0,0,10,0,10,0,10
LG헬로비전,골크_일장,10,0,0,10,10,6,10
LG헬로비전,골크_단중,0,0,10,0,10,0,10
LG헬로비전,골크_단장,10,0,0,10,10,6,10
LG헬로비전,골크_중장,10,0,0,10,10,6,10
LG헬로비전,우상향_5,0,10,10,0,10,3,10
LG헬로비전,우상향_20,0,0,10,0,10,0,10
LG헬로비전,우상향_60,20,0,0,20,20,13,20
LG헬로비전,합계,50,20,50,50,100,40,100
루미르,골크_일단,0,0,10,0,0,0,10
루미르,골크_일중,0,0,10,0,0,0,10
루미르,골크_일장,0,0,10,0,0,0,10
루미르,골크_단중,10,0,10,0,0,3,10
루미르,골크_단장,10,0,10,0,0,3,10
루미르,골크_중장,0,0,10,0,0,0,10
루미르,우상향_5,0,0,10,0,0,0,10
루미르,우상향_20,0,0,10,0,0,0,10
루미르,우상향_60,0,0,20,0,0,0,20
루미르,합계,20,0,100,0,0,6,100
CG인바이츠,골크_일단,10,10,0,10,10,10,10
CG인바이츠,골크_일중,10,10,0,10,10,10,10
CG인바이츠,골크_일장,0,0,0,10,10,3,10
CG인바이츠,골크_단중,0,10,0,10,10,6,10
CG인바이츠,골크_단장,0,0,0,10,10,3,10
CG인바이츠,골크_중장,0,0,0,10,10,3,10
CG인바이츠,우상향_5,10,10,0,10,10,10,10
CG인바이츠,우상향_20,10,10,0,10,10,10,10
CG인바이츠,우상향_60,20,0,0,20,20,13,20
CG인바이츠,합계,60,50,0,100,100,70,100
퀄리타스반도체,골크_일단,10,0,10,0,10,3,10
퀄리타스반도체,골크_일중,10,0,10,0,10,3,10
퀄리타스반도체,골크_일장,0,0,10,0,10,0,10
퀄리타스반도체,골크_단중,10,0,10,0,10,3,10
퀄리타스반도체,골크_단장,0,0,10,0,10,0,10
퀄리타스반도체,골크_중장,0,10,10,0,0,3,10
퀄리타스반도체,우상향_5,10,0,10,0,10,3,10
퀄리타스반도체,우상향_20,10,0,10,0,10,3,10
퀄리타스반도체,우상향_60,0,0,20,0,20,0,20
퀄리타스반도체,합계,50,10,100,0,90,20,100
대교,골크_일단,0,0,10,0,0,0,10
대교,골크_일중,0,0,10,0,10,0,10
대교,골크_일장,0,10,10,0,0,3,10
대교,골크_단중,0,0,10,0,10,0,10
대교,골크_단장,0,10,0,10,0,6,10
대교,골크_중장,0,10,0,10,0,6,10
대교,우상향_5,0,0,10,0,0,0,10
대교,우상향_20,0,0,10,0,10,0,10
대교,우상향_60,20,20,0,20,0,20,20
대교,합계,20,50,60,40,30,36,100
큐리언트,골크_일단,10,0,0,10,10,6,10
큐리언트,골크_일중,10,0,0,10,10,6,10
큐리언트,골크_일장,10,0,0,10,10,6,10
큐리언트,골크_단중,10,0,0,10,10,6,10
큐리언트,골크_단장,10,0,0,10,10,6,10
큐리언트,골크_중장,10,0,0,10,10,6,10
큐리언트,우상향_5,10,0,10,0,10,3,10
큐리언트,우상향_20,10,0,0,10,10,6,10
큐리언트,우상향_60,20,0,0,20,20,13,20
큐리언트,합계,100,0,10,90,100,63,100
일신방직,골크_일단,10,10,0,10,0,10,10
일신방직,골크_일중,10,10,0,10,0,10,10
일신방직,골크_일장,0,0,10,0,10,0,10
일신방직,골크_단중,0,10,10,0,0,3,10
일신방직,골크_단장,0,0,10,0,10,0,10
일신방직,골크_중장,0,0,10,0,10,0,10
일신방직,우상향_5,10,10,0,10,0,10,10
일신방직,우상향_20,0,0,10,0,0,0,10
일신방직,우상향_60,0,0,0,20,20,6,20
일신방직,합계,30,40,50,50,50,40,100
네오팜,골크_일단,0,0,10,0,10,0,10
네오팜,골크_일중,0,0,10,0,10,0,10
네오팜,골크_일장,0,0,10,0,10,0,10
네오팜,골크_단중,0,0,10,0,10,0,10
네오팜,골크_단장,0,0,10,0,10,0,10
네오팜,골크_중장,0,0,10,0,10,0,10
네오팜,우상향_5,0,0,10,0,10,0,10
네오팜,우상향_20,0,0,10,0,10,0,10
네오팜,우상향_60,0,0,20,0,20,0,20
네오팜,합계,0,0,100,0,100,0,100
노루홀딩스,골크_일단,0,10,0,10,10,6,10
노루홀딩스,골크_일중,0,10,0,10,10,6,10
