회사,구분,점수
에이블씨엔씨,합계,85
동성케미컬,골크_단중,0
동성케미컬,골크_단장,0
동성케미컬,골크_중장,0
동성케미컬,우상향_5,0
동성케미컬,우상향_20,0
동성케미컬,우상향_60,0
동성케미컬,합계,0
덱스터,골크_단중,0
덱스터,골크_단장,0
덱스터,골크_중장,0
덱스터,우상향_5,15
덱스터,우상향_20,0
덱스터,우상향_60,25
덱스터,합계,40
나이벡,골크_단중,0
나이벡,골크_단장,0
나이벡,골크_중장,15
나이벡,우상향_5,15
나이벡,우상향_20,0
나이벡,우상향_60,0
나이벡,합계,30
덕산하이메탈,골크_단중,15
덕산하이메탈,골크_단장,15
덕산하이메탈,골크_중장,15
덕산하이메탈,우상향_5,15
덕산하이메탈,우상향_20,15
덕산하이메탈,우상향_60,25
덕산하이메탈,합계,100
조선내화,골크_단중,0
조선내화,골크_단장,0
조선내화,골크_중장,0
조선내화,우상향_5,15
조선내화,우상향_20,0
조선내화,우상향_60,0
조선내화,합계,15
마크로젠,골크_단중,15
마크로젠,골크_단장,15
마크로젠,골크_중장,15
마크로젠,우상향_5,15
마크로젠,우상향_20,15
마크로젠,우상향_60,0
마크로젠,합계,75
동화약품,골크_단중,0
동화약품,골크_단장,0
동화약품,골크_중장,0
동화약품,우상향_5,0
동화약품,우상향_20,0
동화약품,우상향_60,0
동화약품,합계,0
휴림로봇,골크_단중,15
휴림로봇,골크_단장,15
휴림로봇,골크_중장,15
휴림로봇,우상향_5,0
휴림로봇,우상향_20,15
휴림로봇,우상향_60,25
휴림로봇,합계,85
다올투자증권,골크_단중,0
다올투자증권,골크_단장,0
다올투자증권,골크_중장,0
다올투자증권,우상향_5,15
다올투자증권,우상향_20,0
다올투자증권,우상향_60,0
다올투자증권,합계,15
성신양회,골크_단중,0
성신양회,골크_단장,15
성신양회,골크_중장,15
성신양회,우상향_5,15
성신양회,우상향_20,0
성신양회,우상향_60,25
성신양회,합계,70
에이럭스,골크_단중,0
에이럭스,골크_단장,0
에이럭스,골크_중장,0
에이럭스,우상향_5,0
에이럭스,우상향_20,0
에이럭스,우상향_60,0
에이럭스,합계,0
일진홀딩스,골크_단중,0
일진홀딩스,골크_단장,0
일진홀딩스,골크_중장,0
일진홀딩스,우상향_5,0
일진홀딩스,우상향_20,15
일진홀딩스,우상향_60,0
일진홀딩스,합계,15
일신방직,골크_단중,0
일신방직,골크_단장,0
일신방직,골크_중장,0
일신방직,우상향_5,0
일신방직,우상향_20,0
일신방직,우상향_60,0
일신방직,합계,0
미래컴퍼니,골크_단중,0
미래컴퍼니,골크_단장,15
미래컴퍼니,골크_중장,15
미래컴퍼니,우상향_5,0
미래컴퍼니,우상향_20,0
미래컴퍼니,우상향_60,25
미래컴퍼니,합계,55
풍원정밀,골크_단중,15
풍원정밀,골크_단장,15
풍원정밀,골크_중장,15
풍원정밀,우상향_5,15
풍원정밀,우상향_20,15
풍원정밀,우상향_60,0
풍원정밀,합계,75
톱텍,골크_단중,15
톱텍,골크_단장,15
톱텍,골크_중장,15
톱텍,우상향_5,15
톱텍,우상향_20,15
톱텍,우상향_60,0
톱텍,합계,75
무학,골크_단중,0
무학,골크_단장,0
무학,골크_중장,15
무학,우상향_5,0
무학,우상향_20,0
무학,우상향_60,0
무학,합계,15
슈프리마,골크_단중,15
슈프리마,골크_단장,15
슈프리마,골크_중장,15
슈프리마,우상향_5,15
슈프리마,우상향_20,15
슈프리마,우상향_60,25
슈프리마,합계,100
하나기술,골크_단중,15
하나기술,골크_단장,15
하나기술,골크_중장,15
하나기술,우상향_5,0
하나기술,우상향_20,15
하나기술,우상향_60,25
하나기술,합계,85
나이스정보통신,골크_단중,0
나이스정보통신,골크_단장,0
나이스정보통신,골크_중장,0
나이스정보통신,우상향_5,15
나이스정보통신,우상향_20,0
나이스정보통신,우상향_60,0
나이스정보통신,합계,15
유비쿼스홀딩스,골크_단중,15
유비쿼스홀딩스,골크_단장,0
유비쿼스홀딩스,골크_중장,0
유비쿼스홀딩스,우상향_5,15
유비쿼스홀딩스,우상향_20,15
유비쿼스홀딩스,우상향_60,0
유비쿼스홀딩스,합계,45
바이오솔루션,골크_단중,15
바이오솔루션,골크_단장,15
바이오솔루션,골크_중장,15
바이오솔루션,우상향_5,15
바이오솔루션,우상향_20,15
바이오솔루션,우상향_60,25
바이오솔루션,합계,100
이랜시스,골크_단중,0
이랜시스,골크_단장,0
이랜시스,골크_중장,15
이랜시스,우상향_5,0
이랜시스,우상향_20,0
이랜시스,우상향_60,25
이랜시스,합계,40
이노스페이스,골크_단중,15
이노스페이스,골크_단장,15
이노스페이스,골크_중장,15
이노스페이스,우상향_5,15
이노스페이스,우상향_20,15
이노스페이스,우상향_60,25
이노스페이스,합계,100
와이제이링크,골크_단중,15
와이제이링크,골크_단장,0
와이제이링크,골크_중장,0
와이제이링크,우상향_5,0
와이제이링크,우상향_20,0
와이제이링크,우상향_60,0
와이제이링크,합계,15
일신석재,골크_단중,0
일신석재,골크_단장,0
일신석재,골크_중장,0
일신석재,우상향_5,0
일신석재,우상향_20,0
일신석재,우상향_60,0
일신석재,합계,0
경방,골크_단중,0
경방,골크_단장,0
경방,골크_중장,0
경방,우상향_5,0
경방,우상향_20,0
경방,우상향_60,0
경방,합계,0
티이엠씨,골크_단중,15
티이엠씨,골크_단장,15
티이엠씨,골크_중장,15
티이엠씨,우상향_5,15
티이엠씨,우상향_20,15
티이엠씨,우상향_60,25
티이엠씨,합계,100
아가방컴퍼니,골크_단중,15
아가방컴퍼니,골크_단장,15
아가방컴퍼니,골크_중장,15
아가방컴퍼니,우상향_5,15
아가방컴퍼니,우상향_20,15
아가방컴퍼니,우상향_60,0
아가방컴퍼니,합계,75
제일약품,골크_단중,0
제일약품,골크_단장,0
제일약품,골크_중장,0
제일약품,우상향_5,0
제일약품,우상향_20,0
제일약품,우상향_60,0
제일약품,합계,0
포스코스틸리온,골크_단중,0
포스코스틸리온,골크_단장,15
포스코스틸리온,골크_중장,15
포스코스틸리온,우상향_5,0
포스코스틸리온,우상향_20,0
포스코스틸리온,우상향_60,25
포스코스틸리온,합계,55
우주일렉트로,골크_단중,15
우주일렉트로,골크_단장,15
우주일렉트로,골크_중장,0
우주일렉트로,우상향_5,0
우주일렉트로,우상향_20,15
우주일렉트로,우상향_60,0
우주일렉트로,합계,45
코람코더원리츠,골크_단중,0
코람코더원리츠,골크_단장,0
코람코더원리츠,골크_중장,0
코람코더원리츠,우상향_5,0
코람코더원리츠,우상향_20,15
코람코더원리츠,우상향_60,0
코람코더원리츠,합계,15
파이버프로,골크_단중,0
파이버프로,골크_단장,0
파이버프로,골크_중장,15
파이버프로,우상향_5,0
파이버프로,우상향_20,0
파이버프로,우상향_60,25
파이버프로,합계,40
미원홀딩스,골크_단중,15
미원홀딩스,골크_단장,15
미원홀딩스,골크_중장,15
미원홀딩스,우상향_5,0
미원홀딩스,우상향_20,15
미원홀딩스,우상향_60,25
미원홀딩스,합계,85
강남제비스코,골크_단중,15
강남제비스코,골크_단장,0
강남제비스코,골크_중장,0
강남제비스코,우상향_5,15
강남제비스코,우상향_20,15
강남제비스코,우상향_60,0
강남제비스코,합계,45
케이티알파,골크_단중,15
케이티알파,골크_단장,15
케이티알파,골크_중장,15
케이티알파,우상향_5,15
케이티알파,우상향_20,15
케이티알파,우상향_60,25
케이티알파,합계,100
경농,골크_단중,15
경농,골크_단장,15
경농,골크_중장,15
경농,우상향_5,0
경농,우상향_20,15
경농,우상향_60,0
경농,합계,60
경보제약,골크_단중,0
경보제약,골크_단장,0
경보제약,골크_중장,0
경보제약,우상향_5,0
경보제약,우상향_20,0
경보제약,우상향_60,0
경보제약,합계,0
이지홀딩스,골크_단중,0
이지홀딩스,골크_단장,0
이지홀딩스,골크_중장,0
이지홀딩스,우상향_5,0
이지홀딩스,우상향_20,0
이지홀딩스,우상향_60,0
이지홀딩스,합계,0
해태제과식품,골크_단중,15
해태제과식품,골크_단장,15
해태제과식품,골크_중장,15
해태제과식품,우상향_5,0
해태제과식품,우상향_20,15
해태제과식품,우상향_60,25
해태제과식품,합계,85
드림시큐리티,골크_단중,0
드림시큐리티,골크_단장,0
드림시큐리티,골크_중장,15
드림시큐리티,우상향_5,0
드림시큐리티,우상향_20,0
드림시큐리티,우상향_60,0
드림시큐리티,합계,15
인스코비,골크_단중,0
인스코비,골크_단장,0
인스코비,골크_중장,0
인스코비,우상향_5,0
인스코비,우상향_20,0
인스코비,우상향_60,0
인스코비,합계,0
한국파마,골크_단중,15
한국파마,골크_단장,15
한국파마,골크_중장,15
한국파마,우상향_5,0
한국파마,우상향_20,15
한국파마,우상향_60,25
한국파마,합계,85
사조산업,골크_단중,0
사조산업,골크_단장,15
사조산업,골크_중장,15
사조산업,우상향_5,0
사조산업,우상향_20,15
사조산업,우상향_60,25
사조산업,합계,70
디알텍,골크_단중,15
디알텍,골크_단장,15
디알텍,골크_중장,15
디알텍,우상향_5,15
디알텍,우상향_20,15
디알텍,우상향_60,25
디알텍,합계,100
쿠콘,골크_단중,0
쿠콘,골크_단장,0
쿠콘,골크_중장,0
쿠콘,우상향_5,15
쿠콘,우상향_20,0
쿠콘,우상향_60,0
쿠콘,합계,15
엠에스오토텍,골크_단중,15
엠에스오토텍,골크_단장,15
엠에스오토텍,골크_중장,15
엠에스오토텍,우상향_5,15
엠에스오토텍,우상향_20,15
엠에스오토텍,우상향_60,25
엠에스오토텍,합계,100
한독,골크_단중,15
한독,골크_단장,15
한독,골크_중장,15
한독,우상향_5,15
한독,우상향_20,15
한독,우상향_60,0
한독,합계,75
와이지-원,골크_단중,0
와이지-원,골크_단장,0
와이지-원,골크_중장,0
와이지-원,우상향_5,15
와이지-원,우상향_20,15
와이지-원,우상향_60,0
와이지-원,합계,30
방림,골크_단중,0
방림,골크_단장,0
방림,골크_중장,0
방림,우상향_5,15
방림,우상향_20,0
방림,우상향_60,0
방림,합계,15
한국석유,골크_단중,15
한국석유,골크_단장,15
한국석유,골크_중장,15
한국석유,우상향_5,15
한국석유,우상향_20,15
한국석유,우상향_60,25
한국석유,합계,100
미원화학,골크_단중,15
미원화학,골크_단장,0
미원화학,골크_중장,0
미원화학,우상향_5,15
미원화학,우상향_20,15
미원화학,우상향_60,0
미원화학,합계,45
KEC,골크_단중,15
KEC,골크_단장,15
KEC,골크_중장,15
KEC,우상향_5,0
KEC,우상향_20,15
KEC,우상향_60,25
KEC,합계,85
코오롱글로벌,골크_단중,0
코오롱글로벌,골크_단장,0
코오롱글로벌,골크_중장,0
코오롱글로벌,우상향_5,15
코오롱글로벌,우상향_20,0
코오롱글로벌,우상향_60,0
코오롱글로벌,합계,15
노루홀딩스,골크_단중,0
노루홀딩스,골크_단장,0
노루홀딩스,골크_중장,0
노루홀딩스,우상향_5,0
노루홀딩스,우상향_20,0
노루홀딩스,우상향_60,0
노루홀딩스,합계,0
JW생명과학,골크_단중,0
JW생명과학,골크_단장,15
JW생명과학,골크_중장,15
JW생명과학,우상향_5,0
JW생명과학,우상향_20,0
JW생명과학,우상향_60,25
JW생명과학,합계,55
원준,골크_단중,0
원준,골크_단장,15
원준,골크_중장,15
원준,우상향_5,0
원준,우상향_20,0
원준,우상향_60,25
원준,합계,55
유니퀘스트,골크_단중,0
유니퀘스트,골크_단장,0
유니퀘스트,골크_중장,0
유니퀘스트,우상향_5,15
유니퀘스트,우상향_20,15
유니퀘스트,우상향_60,0
유니퀘스트,합계,30
멀티캠퍼스,골크_단중,15
멀티캠퍼스,골크_단장,15
멀티캠퍼스,골크_중장,15
멀티캠퍼스,우상향_5,0
멀티캠퍼스,우상향_20,15
멀티캠퍼스,우상향_60,25
멀티캠퍼스,합계,85
브이엠,골크_단중,0
브이엠,골크_단장,15
브이엠,골크_중장,15
브이엠,우상향_5,15
브이엠,우상향_20,15
브이엠,우상향_60,0
브이엠,합계,60
LB세미콘,골크_단중,15
LB세미콘,골크_단장,15
LB세미콘,골크_중장,15
LB세미콘,우상향_5,15
LB세미콘,우상향_20,15
LB세미콘,우상향_60,25
LB세미콘,합계,100
마이크로디지탈,골크_단중,15
마이크로디지탈,골크_단장,15
마이크로디지탈,골크_중장,15
마이크로디지탈,우상향_5,0
마이크로디지탈,우상향_20,15
마이크로디지탈,우상향_60,25
마이크로디지탈,합계,85
미래반도체,골크_단중,0
미래반도체,골크_단장,15
미래반도체,골크_중장,15
미래반도체,우상향_5,0
미래반도체,우상향_20,0
미래반도체,우상향_60,25
미래반도체,합계,55
아이디스,골크_단중,0
아이디스,골크_단장,0
아이디스,골크_중장,15
아이디스,우상향_5,0
아이디스,우상향_20,0
아이디스,우상향_60,0
아이디스,합계,15
한국공항,골크_단중,0
한국공항,골크_단장,15
한국공항,골크_중장,15
한국공항,우상향_5,0
한국공항,우상향_20,0
한국공항,우상향_60,0
한국공항,합계,30
한국캐피탈,골크_단중,0
한국캐피탈,골크_단장,0
한국캐피탈,골크_중장,0
한국캐피탈,우상향_5,15
한국캐피탈,우상향_20,0
한국캐피탈,우상향_60,0
한국캐피탈,합계,15
비나텍,골크_단중,0
비나텍,골크_단장,0
비나텍,골크_중장,0
비나텍,우상향_5,0
비나텍,우상향_20,0
비나텍,우상향_60,0
비나텍,합계,0
서연,골크_단중,15
서연,골크_단장,15
서연,골크_중장,15
서연,우상향_5,15
서연,우상향_20,15
서연,우상향_60,0
서연,합계,75
진양홀딩스,골크_단중,0
진양홀딩스,골크_단장,0
진양홀딩스,골크_중장,0
진양홀딩스,우상향_5,0
진양홀딩스,우상향_20,0
진양홀딩스,우상향_60,0
진양홀딩스,합계,0
디아이씨,골크_단중,15
디아이씨,골크_단장,15
디아이씨,골크_중장,15
디아이씨,우상향_5,0
디아이씨,우상향_20,0
디아이씨,우상향_60,0
디아이씨,합계,45
삼화페인트,골크_단중,0
삼화페인트,골크_단장,0
삼화페인트,골크_중장,0
삼화페인트,우상향_5,15
삼화페인트,우상향_20,15
삼화페인트,우상향_60,0
삼화페인트,합계,30
엑시콘,골크_단중,15
엑시콘,골크_단장,15
엑시콘,골크_중장,15
엑시콘,우상향_5,0
엑시콘,우상향_20,15
엑시콘,우상향_60,25
엑시콘,합계,85
네패스,골크_단중,15
네패스,골크_단장,15
네패스,골크_중장,15
네패스,우상향_5,0
네패스,우상향_20,15
네패스,우상향_60,25
네패스,합계,85
동양,골크_단중,0
동양,골크_단장,15
동양,골크_중장,15
동양,우상향_5,15
동양,우상향_20,0
동양,우상향_60,25
동양,합계,70
이수앱지스,골크_단중,15
이수앱지스,골크_단장,15
이수앱지스,골크_중장,15
이수앱지스,우상향_5,0
이수앱지스,우상향_20,15
이수앱지스,우상향_60,0
이수앱지스,합계,60
무림P&P,골크_단중,15
무림P&P,골크_단장,15
무림P&P,골크_중장,0
무림P&P,우상향_5,15
무림P&P,우상향_20,15
무림P&P,우상향_60,0
무림P&P,합계,60
그린케미칼,골크_단중,0
그린케미칼,골크_단장,0
그린케미칼,골크_중장,0
그린케미칼,우상향_5,0
그린케미칼,우상향_20,0
그린케미칼,우상향_60,0
그린케미칼,합계,0
엘오티베큠,골크_단중,15
엘오티베큠,골크_단장,15
엘오티베큠,골크_중장,15
엘오티베큠,우상향_5,15
엘오티베큠,우상향_20,15
엘오티베큠,우상향_60,25
엘오티베큠,합계,100
메드팩토,골크_단중,15
